Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Chevrolet,Tahoe,2015,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,23,16,1385,46300
Chevrolet,Tahoe,2015,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,23,16,1385,51505
Chevrolet,Tahoe,2015,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,22,16,1385,64085
Chevrolet,Tahoe,2016,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,22,16,1385,64740
Chevrolet,Tahoe,2016,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,23,16,1385,47000
Chevrolet,Tahoe,2016,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,22,16,1385,55030
Chevrolet,Tahoe,2016,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,23,16,1385,52030
Chevrolet,Tahoe,2016,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,22,16,1385,50000
Chevrolet,Tahoe,2016,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,23,16,1385,61740
Chevrolet,Tahoe,2017,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,22,16,1385,50215
Chevrolet,Tahoe,2017,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,22,16,1385,55345
Chevrolet,Tahoe,2017,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,23,16,1385,47215
Chevrolet,Tahoe,2017,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,23,16,1385,62030
Chevrolet,Tahoe,2017,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,23,16,1385,52345
Chevrolet,Tahoe,2017,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,22,16,1385,65030
Chevrolet,Tracker,2002,regular unleaded,127,4,MANUAL,four wheel drive,2,,Compact,Convertible SUV,23,20,1385,19060
Chevrolet,Tracker,2002,regular unleaded,127,4,MANUAL,rear wheel drive,4,,Compact,4dr SUV,24,20,1385,16790
Chevrolet,Tracker,2002,regular unleaded,127,4,MANUAL,four wheel drive,4,,Compact,4dr SUV,23,20,1385,17890
Chevrolet,Tracker,2002,regular unleaded,155,6,AUTOMATIC,four wheel drive,4,,Compact,4dr SUV,19,16,1385,21510
Chevrolet,Tracker,2002,regular unleaded,127,4,MANUAL,four wheel drive,2,,Compact,Convertible SUV,23,20,1385,17200
Chevrolet,Tracker,2002,regular unleaded,155,6,AUTOMATIC,four wheel drive,4,,Compact,4dr SUV,19,16,1385,21935
Chevrolet,Tracker,2002,regular unleaded,127,4,MANUAL,rear wheel drive,2,,Compact,Convertible SUV,24,20,1385,16100
Chevrolet,Tracker,2002,regular unleaded,155,6,AUTOMATIC,rear wheel drive,4,,Compact,4dr SUV,19,17,1385,20835
Chevrolet,Tracker,2003,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,,Compact,4dr SUV,19,16,1385,22530
Chevrolet,Tracker,2003,regular unleaded,165,6,AUTOMATIC,rear wheel drive,4,,Compact,4dr SUV,19,17,1385,21430
Chevrolet,Tracker,2003,regular unleaded,127,4,MANUAL,four wheel drive,2,,Compact,Convertible SUV,23,20,1385,17730
Chevrolet,Tracker,2003,regular unleaded,127,4,MANUAL,rear wheel drive,2,,Compact,Convertible SUV,24,20,1385,16630
Chevrolet,Tracker,2003,regular unleaded,127,4,MANUAL,rear wheel drive,4,,Compact,4dr SUV,24,20,1385,17330
Chevrolet,Tracker,2003,regular unleaded,127,4,MANUAL,four wheel drive,4,,Compact,4dr SUV,23,20,1385,18430
Chevrolet,Tracker,2003,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,,Compact,4dr SUV,19,16,1385,22130
Chevrolet,Tracker,2003,regular unleaded,127,4,MANUAL,four wheel drive,2,,Compact,Convertible SUV,23,20,1385,19580
Chevrolet,Tracker,2004,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,,Compact,4dr SUV,20,17,1385,22315
Chevrolet,Tracker,2004,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,,Compact,4dr SUV,20,17,1385,22715
Chevrolet,Tracker,2004,regular unleaded,165,6,AUTOMATIC,rear wheel drive,4,,Compact,4dr SUV,20,17,1385,21615
Chevrolet,Tracker,2004,regular unleaded,165,6,AUTOMATIC,rear wheel drive,4,,Compact,4dr SUV,20,17,1385,19865
Chevrolet,Tracker,2004,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,,Compact,4dr SUV,20,17,1385,20965
Chevrolet,TrailBlazer EXT,2004,regular unleaded,275,6,AUTOMATIC,four wheel drive,4,,Large,4dr SUV,19,14,1385,32320
Chevrolet,TrailBlazer EXT,2004,regular unleaded,275,6,AUTOMATIC,four wheel drive,4,,Large,4dr SUV,19,14,1385,34220
Chevrolet,TrailBlazer EXT,2004,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,,Large,4dr SUV,18,13,1385,30070
Chevrolet,TrailBlazer EXT,2004,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,,Large,4dr SUV,18,13,1385,31970
Chevrolet,TrailBlazer EXT,2005,regular unleaded,275,6,AUTOMATIC,four wheel drive,4,,Large,4dr SUV,17,12,1385,32515
Chevrolet,TrailBlazer EXT,2005,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,,Large,4dr SUV,18,13,1385,30265
Chevrolet,TrailBlazer EXT,2005,regular unleaded,275,6,AUTOMATIC,four wheel drive,4,,Large,4dr SUV,17,12,1385,30335
Chevrolet,TrailBlazer EXT,2005,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,,Large,4dr SUV,18,13,1385,28085
Chevrolet,TrailBlazer EXT,2006,regular unleaded,291,6,AUTOMATIC,rear wheel drive,4,,Large,4dr SUV,19,14,1385,27980
Chevrolet,TrailBlazer EXT,2006,regular unleaded,291,6,AUTOMATIC,four wheel drive,4,,Large,4dr SUV,19,14,1385,30230
Chevrolet,TrailBlazer EXT,2006,regular unleaded,291,6,AUTOMATIC,four wheel drive,4,,Large,4dr SUV,19,14,1385,28130
Chevrolet,TrailBlazer EXT,2006,regular unleaded,291,6,AUTOMATIC,rear wheel drive,4,,Large,4dr SUV,19,14,1385,25880
Chevrolet,TrailBlazer,2007,regular unleaded,291,6,AUTOMATIC,rear wheel drive,4,,Midsize,4dr SUV,20,14,1385,25045
Chevrolet,TrailBlazer,2007,premium unleaded (required),395,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,17,13,1385,34885
Chevrolet,TrailBlazer,2007,premium unleaded (required),395,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,16,12,1385,33620
Chevrolet,TrailBlazer,2007,regular unleaded,291,6,AUTOMATIC,four wheel drive,4,,Midsize,4dr SUV,20,14,1385,27340
Chevrolet,TrailBlazer,2007,premium unleaded (required),395,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,16,12,1385,37125
Chevrolet,TrailBlazer,2007,premium unleaded (required),395,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,17,13,1385,31320
Chevrolet,TrailBlazer,2007,regular unleaded,291,6,AUTOMATIC,rear wheel drive,4,,Midsize,4dr SUV,20,14,1385,27970
Chevrolet,TrailBlazer,2007,regular unleaded,291,6,AUTOMATIC,four wheel drive,4,,Midsize,4dr SUV,20,14,1385,30210
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,,Midsize,4dr SUV,20,14,1385,26390
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,,Midsize,4dr SUV,20,14,1385,28525
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,,Midsize,4dr SUV,20,14,1385,29880
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,,Midsize,4dr SUV,20,14,1385,29535
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,,Midsize,4dr SUV,20,14,1385,27745
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,,Midsize,4dr SUV,20,14,1385,31910
Chevrolet,TrailBlazer,2008,premium unleaded (required),390,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,16,12,1385,32155
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,,Midsize,4dr SUV,20,14,1385,31810
Chevrolet,TrailBlazer,2008,premium unleaded (required),390,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,16,12,1385,34290
Chevrolet,TrailBlazer,2008,premium unleaded (required),390,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,16,12,1385,37725
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,,Midsize,4dr SUV,20,14,1385,27400
Chevrolet,TrailBlazer,2008,premium unleaded (required),390,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,16,12,1385,35590
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,,Midsize,4dr SUV,20,14,1385,33945
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,,Midsize,4dr SUV,20,14,1385,29780
Chevrolet,TrailBlazer,2009,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,,Midsize,4dr SUV,20,14,1385,35770
Chevrolet,TrailBlazer,2009,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,,Midsize,4dr SUV,20,14,1385,31330
Chevrolet,TrailBlazer,2009,premium unleaded (recommended),390,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,16,12,1385,39330
Chevrolet,TrailBlazer,2009,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,,Midsize,4dr SUV,20,14,1385,31275
Chevrolet,TrailBlazer,2009,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,,Midsize,4dr SUV,20,14,1385,33595
Chevrolet,TrailBlazer,2009,premium unleaded (recommended),390,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,16,12,1385,37195
Chevrolet,TrailBlazer,2009,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,,Midsize,4dr SUV,20,14,1385,33445
Chevrolet,TrailBlazer,2009,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,,Midsize,4dr SUV,20,14,1385,29155
Chevrolet,Traverse,2015,regular unleaded,288,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,16,1385,43935
Chevrolet,Traverse,2015,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,17,1385,30995
Chevrolet,Traverse,2015,regular unleaded,281,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,16,1385,38295
Chevrolet,Traverse,2015,regular unleaded,281,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,16,1385,32995
Chevrolet,Traverse,2015,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,17,1385,33795
Chevrolet,Traverse,2015,regular unleaded,281,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,16,1385,35795
Chevrolet,Traverse,2015,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,17,1385,36295
Chevrolet,Traverse,2015,regular unleaded,288,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,17,1385,41935
Chevrolet,Traverse,2016,regular unleaded,288,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,44145
Chevrolet,Traverse,2016,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,34005
Chevrolet,Traverse,2016,regular unleaded,288,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,42145
Chevrolet,Traverse,2016,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,28700
Chevrolet,Traverse,2016,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,36505
Chevrolet,Traverse,2016,regular unleaded,281,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,38505
Chevrolet,Traverse,2016,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,31205
Chevrolet,Traverse,2016,regular unleaded,281,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,36005
Chevrolet,Traverse,2016,regular unleaded,281,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,33205
Chevrolet,Traverse,2017,regular unleaded,281,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,38650
Chevrolet,Traverse,2017,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,28700
Chevrolet,Traverse,2017,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,34100
Chevrolet,Traverse,2017,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,31300
Chevrolet,Traverse,2017,regular unleaded,288,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,44045
Chevrolet,Traverse,2017,regular unleaded,281,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,33300
Chevrolet,Traverse,2017,regular unleaded,281,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,36100
Chevrolet,Traverse,2017,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,36650
Chevrolet,Traverse,2017,regular unleaded,288,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,42045
Chevrolet,Trax,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,34,26,1385,25030
Chevrolet,Trax,2015,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,31,24,1385,26530
Chevrolet,Trax,2015,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,31,24,1385,23945
Chevrolet,Trax,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,34,26,1385,20120
Chevrolet,Trax,2015,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,31,24,1385,21620
Chevrolet,Trax,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,34,26,1385,22445
Chevrolet,Trax,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,34,26,1385,20040
Chevrolet,Trax,2015,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,31,24,1385,21540
Chevrolet,Trax,2016,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,31,24,1385,24145
Chevrolet,Trax,2016,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,31,24,1385,21800
Chevrolet,Trax,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,34,26,1385,25230
Chevrolet,Trax,2016,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,31,24,1385,26730
Chevrolet,Trax,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,34,26,1385,20300
Chevrolet,Trax,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,34,26,1385,22645
Chevrolet,Trax,2016,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,31,24,1385,21800
Chevrolet,Trax,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,34,26,1385,20300
Chevrolet,Trax,2017,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,30,24,1385,24400
Chevrolet,Trax,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,33,25,1385,26100
Chevrolet,Trax,2017,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,30,24,1385,27600
Chevrolet,Trax,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,33,25,1385,22900
Chevrolet,Trax,2017,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,30,24,1385,22500
Chevrolet,Trax,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,33,25,1385,21000
Chevrolet,Uplander,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,,Midsize,Passenger Minivan,23,16,1385,22750
Chevrolet,Uplander,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,,Midsize,Passenger Minivan,23,16,1385,22750
Chevrolet,Uplander,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,,Midsize,Passenger Minivan,23,16,1385,28250
Chevrolet,Uplander,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,,Midsize,Passenger Minivan,23,16,1385,26250
Chevrolet,Uplander,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,,Compact,Passenger Minivan,23,16,1385,19250
Chevrolet,Uplander,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,,Compact,Passenger Minivan,23,16,1385,19250
Chevrolet,Uplander,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,,Midsize,Cargo Minivan,23,16,1385,21150
Chevrolet,Uplander,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,,Midsize,Passenger Minivan,23,16,1385,30250
Chevrolet,Uplander,2006,regular unleaded,196,6,AUTOMATIC,all wheel drive,4,,Midsize,Passenger Minivan,21,15,1385,33250
Chevrolet,Uplander,2007,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Compact,Passenger Minivan,23,16,1385,20205
Chevrolet,Uplander,2007,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Cargo Minivan,23,16,1385,22105
Chevrolet,Uplander,2007,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,23280
Chevrolet,Uplander,2007,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,23280
Chevrolet,Uplander,2007,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,27405
Chevrolet,Uplander,2007,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,33050
Chevrolet,Uplander,2007,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,29350
Chevrolet,Uplander,2007,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Compact,Passenger Minivan,23,16,1385,20205
Chevrolet,Uplander,2008,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Compact,Passenger Minivan,23,16,1385,21540
Chevrolet,Uplander,2008,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Compact,Passenger Minivan,23,16,1385,21540
Chevrolet,Uplander,2008,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,24250
Chevrolet,Uplander,2008,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Cargo Minivan,23,16,1385,23080
Chevrolet,Uplander,2008,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,29330
Chevrolet,Uplander,2008,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,24250
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,,Midsize,Passenger Minivan,22,16,1385,31790
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,,Midsize,Passenger Minivan,22,16,1385,33790
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,,Midsize,Passenger Minivan,24,17,1385,24040
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,,Midsize,Passenger Minivan,24,17,1385,26340
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,,Midsize,Cargo Minivan,24,17,1385,22440
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,,Midsize,Passenger Minivan,22,16,1385,29740
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,,Compact,Passenger Minivan,24,17,1385,21365
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,,Compact,Passenger Minivan,24,17,1385,22465
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,,Midsize,Passenger Minivan,24,17,1385,31490
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,,Compact,Passenger Minivan,24,17,1385,25165
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,,Midsize,Passenger Minivan,24,17,1385,29240
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,,Midsize,Passenger Minivan,24,17,1385,30240
Chevrolet,Venture,2004,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,,Midsize,Passenger Minivan,24,17,1385,30575
Chevrolet,Venture,2004,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,,Midsize,Passenger Minivan,22,16,1385,33625
Chevrolet,Venture,2004,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,,Midsize,Passenger Minivan,24,17,1385,26675
Chevrolet,Venture,2004,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,,Midsize,Cargo Minivan,24,17,1385,22600
Chevrolet,Venture,2004,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,,Compact,Passenger Minivan,24,17,1385,21475
Chevrolet,Venture,2004,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,,Midsize,Passenger Minivan,24,17,1385,23225
Chevrolet,Venture,2005,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,,Midsize,Passenger Minivan,24,17,1385,30760
Chevrolet,Venture,2005,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,,Midsize,Cargo Minivan,24,17,1385,23165
Chevrolet,Venture,2005,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,,Midsize,Passenger Minivan,24,17,1385,26835
Chevrolet,Venture,2005,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,,Midsize,Passenger Minivan,24,17,1385,23365
